 ,image,char,Open Sans,Sansation,Titillium Web,Ubuntu Mono,Alex Brush
24212,cows_146.jpg_0,m,0,0,0,0,1
24213,cows_146.jpg_0,e,0,0,0,0,1
24214,warehouse_24.jpg_0,a,0,1,0,0,0
24215,warehouse_24.jpg_0,n,0,1,0,0,0
24216,warehouse_24.jpg_0,d,0,1,0,0,0
24217,bedroom_59.jpg_0,(,0,0,1,0,0
24218,bedroom_59.jpg_0,J,0,0,1,0,0
24219,bedroom_59.jpg_0,e,0,0,1,0,0
24220,bedroom_59.jpg_0,f,0,0,1,0,0
24221,bedroom_59.jpg_0,f,0,0,1,0,0
24222,newton_92.jpeg_0,>,0,0,0,0,1
24223,newton_92.jpeg_0,c,0,0,0,0,1
24224,newton_92.jpeg_0,r,0,0,0,0,1
24225,newton_92.jpeg_0,i,0,0,0,0,1
24226,newton_92.jpeg_0,m,0,0,0,0,1
24227,newton_92.jpeg_0,e,0,0,0,0,1
24228,newton_92.jpeg_0,.,0,0,0,0,1
24229,images_12.jpg_0,C,1,0,0,0,0
24230,images_12.jpg_0,h,1,0,0,0,0
24231,images_12.jpg_0,e,1,0,0,0,0
24232,images_12.jpg_0,e,1,0,0,0,0
24233,images_12.jpg_0,r,1,0,0,0,0
24234,images_12.jpg_0,s,1,0,0,0,0
24235,hill_6.jpg_0,A,0,0,1,0,0
24236,hill_6.jpg_0,p,0,0,1,0,0
24237,hill_6.jpg_0,r,0,0,1,0,0
24238,study+room_89.jpg_0,M,0,0,0,1,0
24239,study+room_89.jpg_0,i,0,0,0,1,0
24240,study+room_89.jpg_0,k,0,0,0,1,0
24241,study+room_89.jpg_0,e,0,0,0,1,0
24242,jogging_123.jpg_0,a,0,0,0,1,0
24243,jogging_123.jpg_0,r,0,0,0,1,0
24244,jogging_123.jpg_0,e,0,0,0,1,0
24245,oxford_53.jpg_0,A,0,0,0,1,0
24246,oxford_53.jpg_0,N,0,0,0,1,0
24247,oxford_53.jpg_0,D,0,0,0,1,0
24248,turtles_44.jpg_0,p,0,0,1,0,0
24249,turtles_44.jpg_0,a,0,0,1,0,0
24250,turtles_44.jpg_0,y,0,0,1,0,0
24251,monuments_10.jpg_0,S,0,1,0,0,0
24252,monuments_10.jpg_0,w,0,1,0,0,0
24253,monuments_10.jpg_0,a,0,1,0,0,0
24254,monuments_10.jpg_0,p,0,1,0,0,0
24255,coffee_108.jpg_0,v,0,0,1,0,0
24256,coffee_108.jpg_0,s,0,0,1,0,0
24257,coffee_108.jpg_0,.,0,0,1,0,0
24258,net_41.jpg_0,h,0,0,0,1,0
24259,net_41.jpg_0,a,0,0,0,1,0
24260,net_41.jpg_0,v,0,0,0,1,0
24261,net_41.jpg_0,e,0,0,0,1,0
24262,roti_58.jpg_0,a,0,0,0,0,1
24263,roti_58.jpg_0,l,0,0,0,0,1
24264,roti_58.jpg_0,s,0,0,0,0,1
24265,roti_58.jpg_0,o,0,0,0,0,1
24266,wozniak_72.jpg_0,n,0,0,0,1,0
24267,wozniak_72.jpg_0,i,0,0,0,1,0
24268,wozniak_72.jpg_0,c,0,0,0,1,0
24269,wozniak_72.jpg_0,e,0,0,0,1,0
24270,dubai+dera_138.jpg_0,c,0,0,0,0,1
24271,dubai+dera_138.jpg_0,a,0,0,0,0,1
24272,dubai+dera_138.jpg_0,n,0,0,0,0,1
24273,kathak_14.jpg_0,a,0,0,0,0,1
24274,kathak_14.jpg_0,l,0,0,0,0,1
24275,kathak_14.jpg_0,l,0,0,0,0,1
24276,ballet_85.jpg_0,t,1,0,0,0,0
24277,ballet_85.jpg_0,h,1,0,0,0,0
24278,ballet_85.jpg_0,a,1,0,0,0,0
24279,ballet_85.jpg_0,n,1,0,0,0,0
24280,rajasthan_31.jpg_0,P,0,0,0,0,1
24281,rajasthan_31.jpg_0,a,0,0,0,0,1
24282,rajasthan_31.jpg_0,t,0,0,0,0,1
24283,rajasthan_31.jpg_0,h,0,0,0,0,1
24284,rajasthan_31.jpg_0,:,0,0,0,0,1
24285,swimming_112.jpg_0,i,0,1,0,0,0
24286,swimming_112.jpg_0,t,0,1,0,0,0
24287,swimming_112.jpg_0,s,0,1,0,0,0
24288,ant+hill_136.jpg_0,B,0,0,0,1,0
24289,ant+hill_136.jpg_0,u,0,0,0,1,0
24290,ant+hill_136.jpg_0,t,0,0,0,1,0
24291,texture_140.jpg_0,O,0,0,1,0,0
24292,texture_140.jpg_0,l,0,0,1,0,0
24293,texture_140.jpg_0,d,0,0,1,0,0
24294,steel_144.jpg_0,t,0,0,0,1,0
24295,steel_144.jpg_0,h,0,0,0,1,0
24296,steel_144.jpg_0,e,0,0,0,1,0
24297,turtles_117.jpg_0,u,0,0,1,0,0
24298,turtles_117.jpg_0,s,0,0,1,0,0
24299,turtles_117.jpg_0,e,0,0,1,0,0
24300,cows_93.jpg_0,S,0,1,0,0,0
24301,cows_93.jpg_0,e,0,1,0,0,0
24302,cows_93.jpg_0,n,0,1,0,0,0
24303,cows_93.jpg_0,d,0,1,0,0,0
24304,cows_93.jpg_0,e,0,1,0,0,0
24305,cows_93.jpg_0,r,0,1,0,0,0
24306,cows_93.jpg_0,:,0,1,0,0,0
24307,resort_124.jpg_0,R,1,0,0,0,0
24308,resort_124.jpg_0,e,1,0,0,0,0
24309,resort_124.jpg_0,p,1,0,0,0,0
24310,resort_124.jpg_0,l,1,0,0,0,0
24311,resort_124.jpg_0,y,1,0,0,0,0
24312,resort_124.jpg_0,-,1,0,0,0,0
24313,resort_124.jpg_0,T,1,0,0,0,0
24314,resort_124.jpg_0,o,1,0,0,0,0
24315,resort_124.jpg_0,:,1,0,0,0,0
24316,cambridge_37.jpg_0,D,0,0,0,1,0
24317,cambridge_37.jpg_0,e,0,0,0,1,0
24318,cambridge_37.jpg_0,p,0,0,0,1,0
24319,cambridge_37.jpg_0,t,0,0,0,1,0
24320,cambridge_37.jpg_0,.,0,0,0,1,0
24321,night_78.jpg_0,e,0,1,0,0,0
24322,night_78.jpg_0,l,0,1,0,0,0
24323,night_78.jpg_0,i,0,1,0,0,0
24324,night_78.jpg_0,o,0,1,0,0,0
24325,night_78.jpg_0,t,0,1,0,0,0
24326,silk_23.jpg_0,T,0,0,0,0,1
24327,silk_23.jpg_0,h,0,0,0,0,1
24328,silk_23.jpg_0,a,0,0,0,0,1
24329,silk_23.jpg_0,n,0,0,0,0,1
24330,silk_23.jpg_0,k,0,0,0,0,1
24331,silk_23.jpg_0,s,0,0,0,0,1
24332,van+gogh_148.jpg_0,s,0,0,0,0,1
24333,van+gogh_148.jpg_0,i,0,0,0,0,1
24334,van+gogh_148.jpg_0,r,0,0,0,0,1
24335,van+gogh_148.jpg_0,:,0,0,0,0,1
24336,oxford_140.jpg_0,c,0,0,1,0,0
24337,oxford_140.jpg_0,a,0,0,1,0,0
24338,oxford_140.jpg_0,s,0,0,1,0,0
24339,oxford_140.jpg_0,e,0,0,1,0,0
24340,woollens_74.jpg_0,L,1,0,0,0,0
24341,woollens_74.jpg_0,i,1,0,0,0,0
24342,woollens_74.jpg_0,n,1,0,0,0,0
24343,woollens_74.jpg_0,e,1,0,0,0,0
24344,woollens_74.jpg_0,s,1,0,0,0,0
24345,woollens_74.jpg_0,:,1,0,0,0,0
24346,indian+musicians_41.jpg_0,c,1,0,0,0,0
24347,indian+musicians_41.jpg_0,h,1,0,0,0,0
24348,indian+musicians_41.jpg_0,i,1,0,0,0,0
24349,indian+musicians_41.jpg_0,p,1,0,0,0,0
24350,mesh_65.jpg_0,3,1,0,0,0,0
24351,mesh_65.jpg_0,8,1,0,0,0,0
24352,mesh_65.jpg_0,9,1,0,0,0,0
24353,rajasthan_45.jpg_0,u,0,0,0,1,0
24354,rajasthan_45.jpg_0,p,0,0,0,1,0
24355,rajasthan_45.jpg_0,d,0,0,0,1,0
24356,rajasthan_45.jpg_0,a,0,0,0,1,0
24357,rajasthan_45.jpg_0,t,0,0,0,1,0
24358,rajasthan_45.jpg_0,e,0,0,0,1,0
24359,rajasthan_45.jpg_0,d,0,0,0,1,0
24360,rajasthan_45.jpg_0,.,0,0,0,1,0
24361,texture_67.jpg_0,B,0,0,1,0,0
24362,texture_67.jpg_0,u,0,0,1,0,0
24363,texture_67.jpg_0,t,0,0,1,0,0
24364,house+cat_149.jpg_0,h,0,1,0,0,0
24365,house+cat_149.jpg_0,a,0,1,0,0,0
24366,house+cat_149.jpg_0,d,0,1,0,0,0
24367,punting_88.jpg_0,t,0,0,0,1,0
24368,punting_88.jpg_0,h,0,0,0,1,0
24369,punting_88.jpg_0,a,0,0,0,1,0
24370,punting_88.jpg_0,t,0,0,0,1,0
24371,hubble_115.jpg_0,M,0,0,0,0,1
24372,hubble_115.jpg_0,i,0,0,0,0,1
24373,hubble_115.jpg_0,k,0,0,0,0,1
24374,hubble_115.jpg_0,a,0,0,0,0,1
24375,berkeley_25.jpg_0,a,0,0,0,0,1
24376,berkeley_25.jpg_0,n,0,0,0,0,1
24377,berkeley_25.jpg_0,d,0,0,0,0,1
24378,peacock_147.jpg_0,O,0,1,0,0,0
24379,peacock_147.jpg_0,n,0,1,0,0,0
24380,peacock_147.jpg_0,e,0,1,0,0,0
24381,nile_109.jpg_0,r,0,0,1,0,0
24382,nile_109.jpg_0,e,0,0,1,0,0
24383,nile_109.jpg_0,t,0,0,1,0,0
24384,nile_109.jpg_0,r,0,0,1,0,0
24385,nile_109.jpg_0,a,0,0,1,0,0
24386,nile_109.jpg_0,c,0,0,1,0,0
24387,nile_109.jpg_0,t,0,0,1,0,0
24388,hill_81.jpg_0,w,0,0,0,1,0
24389,hill_81.jpg_0,a,0,0,0,1,0
24390,hill_81.jpg_0,s,0,0,0,1,0
24391,concert_36.jpg_0,a,0,0,1,0,0
24392,concert_36.jpg_0,n,0,0,1,0,0
24393,concert_36.jpg_0,d,0,0,1,0,0
24394,leopard_0.jpg_0,a,1,0,0,0,0
24395,leopard_0.jpg_0,l,1,0,0,0,0
24396,leopard_0.jpg_0,l,1,0,0,0,0
24397,jogging_90.jpg_0,t,0,0,1,0,0
24398,jogging_90.jpg_0,h,0,0,1,0,0
24399,jogging_90.jpg_0,e,0,0,1,0,0
24400,hubble_97.jpg_0,S,0,1,0,0,0
24401,hubble_97.jpg_0,e,0,1,0,0,0
24402,hubble_97.jpg_0,n,0,1,0,0,0
24403,hubble_97.jpg_0,d,0,1,0,0,0
24404,hubble_97.jpg_0,e,0,1,0,0,0
24405,hubble_97.jpg_0,r,0,1,0,0,0
24406,hubble_97.jpg_0,:,0,1,0,0,0
24407,asphalt_120.jpg_0,s,0,0,1,0,0
24408,asphalt_120.jpg_0,t,0,0,1,0,0
24409,asphalt_120.jpg_0,u,0,0,1,0,0
24410,asphalt_120.jpg_0,d,0,0,1,0,0
24411,asphalt_120.jpg_0,i,0,0,1,0,0
24412,asphalt_120.jpg_0,e,0,0,1,0,0
24413,asphalt_120.jpg_0,s,0,0,1,0,0
24414,study+room_105.jpg_0,t,1,0,0,0,0
24415,study+room_105.jpg_0,h,1,0,0,0,0
24416,study+room_105.jpg_0,i,1,0,0,0,0
24417,study+room_105.jpg_0,s,1,0,0,0,0
24418,camping_4.jpg_0,L,0,0,0,0,1
24419,camping_4.jpg_0,i,0,0,0,0,1
24420,camping_4.jpg_0,n,0,0,0,0,1
24421,camping_4.jpg_0,e,0,0,0,0,1
24422,camping_4.jpg_0,s,0,0,0,0,1
24423,camping_4.jpg_0,:,0,0,0,0,1
24424,stage_89.jpg_0,N,1,0,0,0,0
24425,stage_89.jpg_0,e,1,0,0,0,0
24426,stage_89.jpg_0,w,1,0,0,0,0
24427,stage_89.jpg_0,s,1,0,0,0,0
24428,house+cat_32.jpg_0,Y,0,0,1,0,0
24429,house+cat_32.jpg_0,o,0,0,1,0,0
24430,house+cat_32.jpg_0,u,0,0,1,0,0
24431,house+cat_32.jpg_0,r,0,0,1,0,0
24432,photos_62.jpg_0,a,1,0,0,0,0
24433,photos_62.jpg_0,n,1,0,0,0,0
24434,photos_62.jpg_0,d,1,0,0,0,0
24435,crater_130.jpg_0,f,0,1,0,0,0
24436,crater_130.jpg_0,r,0,1,0,0,0
24437,crater_130.jpg_0,o,0,1,0,0,0
24438,crater_130.jpg_0,m,0,1,0,0,0
24439,museums+in+london_114.jpg_0,s,1,0,0,0,0
24440,museums+in+london_114.jpg_0,e,1,0,0,0,0
24441,museums+in+london_114.jpg_0,n,1,0,0,0,0
24442,museums+in+london_114.jpg_0,d,1,0,0,0,0
24443,empty+street_29.jpg_0,t,0,0,0,0,1
24444,empty+street_29.jpg_0,h,0,0,0,0,1
24445,empty+street_29.jpg_0,e,0,0,0,0,1
24446,rajasthan_129.jpg_0,w,1,0,0,0,0
24447,rajasthan_129.jpg_0,h,1,0,0,0,0
24448,rajasthan_129.jpg_0,i,1,0,0,0,0
24449,rajasthan_129.jpg_0,c,1,0,0,0,0
24450,rajasthan_129.jpg_0,h,1,0,0,0,0
24451,traffic_18.jpg_0,l,0,0,0,1,0
24452,traffic_18.jpg_0,u,0,0,0,1,0
24453,traffic_18.jpg_0,b,0,0,0,1,0
24454,traffic_18.jpg_0,e,0,0,0,1,0
24455,traffic_18.jpg_0,r,0,0,0,1,0
24456,texture_29.jpg_0,D,0,1,0,0,0
24457,texture_29.jpg_0,o,0,1,0,0,0
24458,texture_29.jpg_0,D,0,1,0,0,0
24459,texture_29.jpg_0,#,0,1,0,0,0
24460,bay+area_28.jpg_0,t,0,0,0,0,1
24461,bay+area_28.jpg_0,h,0,0,0,0,1
24462,bay+area_28.jpg_0,i,0,0,0,0,1
24463,bay+area_28.jpg_0,s,0,0,0,0,1
24464,jogging_120.jpg_0,f,0,0,0,0,1
24465,jogging_120.jpg_0,a,0,0,0,0,1
24466,jogging_120.jpg_0,r,0,0,0,0,1
24467,kerala_56.jpg_0,(,0,0,1,0,0
24468,kerala_56.jpg_0,N,0,0,1,0,0
24469,kerala_56.jpg_0,e,0,0,1,0,0
24470,kerala_56.jpg_0,w,0,0,1,0,0
24471,kerala_56.jpg_0,s,0,0,1,0,0
24472,bay+area_28.jpg_0,L,0,1,0,0,0
24473,bay+area_28.jpg_0,i,0,1,0,0,0
24474,bay+area_28.jpg_0,n,0,1,0,0,0
24475,bay+area_28.jpg_0,e,0,1,0,0,0
24476,bay+area_28.jpg_0,s,0,1,0,0,0
24477,bay+area_28.jpg_0,:,0,1,0,0,0
24478,asphalt_132.jpg_0,a,1,0,0,0,0
24479,asphalt_132.jpg_0,r,1,0,0,0,0
24480,asphalt_132.jpg_0,e,1,0,0,0,0
24481,san+diego_68.jpg_0,t,0,0,1,0,0
24482,san+diego_68.jpg_0,h,0,0,1,0,0
24483,san+diego_68.jpg_0,e,0,0,1,0,0
24484,newton_63.jpg_0,a,0,0,1,0,0
24485,newton_63.jpg_0,b,0,0,1,0,0
24486,newton_63.jpg_0,i,0,0,1,0,0
24487,newton_63.jpg_0,l,0,0,1,0,0
24488,newton_63.jpg_0,i,0,0,1,0,0
24489,newton_63.jpg_0,t,0,0,1,0,0
24490,newton_63.jpg_0,y,0,0,1,0,0
24491,newton_63.jpg_0,",",0,0,1,0,0
24492,zebra_58.jpg_0,b,0,0,0,0,1
24493,zebra_58.jpg_0,a,0,0,0,0,1
24494,zebra_58.jpg_0,c,0,0,0,0,1
24495,zebra_58.jpg_0,k,0,0,0,0,1
24496,park_3.jpg_0,w,0,0,0,0,1
24497,park_3.jpg_0,o,0,0,0,0,1
24498,park_3.jpg_0,r,0,0,0,0,1
24499,park_3.jpg_0,k,0,0,0,0,1
24500,horse_10.jpg_0,t,0,0,1,0,0
24501,horse_10.jpg_0,r,0,0,1,0,0
24502,horse_10.jpg_0,i,0,0,1,0,0
24503,horse_10.jpg_0,c,0,0,1,0,0
24504,horse_10.jpg_0,k,0,0,1,0,0
24505,night_81.jpg_0,P,0,1,0,0,0
24506,night_81.jpg_0,E,0,1,0,0,0
24507,night_81.jpg_0,X,0,1,0,0,0
24508,hill_101.jpg_0,E,1,0,0,0,0
24509,hill_101.jpg_0,x,1,0,0,0,0
24510,hill_101.jpg_0,t,1,0,0,0,0
24511,farmer_22.jpg_0,f,0,0,1,0,0
24512,farmer_22.jpg_0,o,0,0,1,0,0
24513,farmer_22.jpg_0,r,0,0,1,0,0
24514,turtles_30.jpg_0,n,0,0,1,0,0
24515,turtles_30.jpg_0,o,0,0,1,0,0
24516,turtles_30.jpg_0,t,0,0,1,0,0
24517,tyres_80.jpg_0,m,0,0,0,0,1
24518,tyres_80.jpg_0,o,0,0,0,0,1
24519,tyres_80.jpg_0,n,0,0,0,0,1
24520,tyres_80.jpg_0,t,0,0,0,0,1
24521,tyres_80.jpg_0,h,0,0,0,0,1
24522,tyres_80.jpg_0,s,0,0,0,0,1
24523,tyres_80.jpg_0,.,0,0,0,0,1
24524,hill_95.jpg_0,w,0,0,0,0,1
24525,hill_95.jpg_0,a,0,0,0,0,1
24526,hill_95.jpg_0,s,0,0,0,0,1
24527,flowers_124.jpg_0,f,0,0,0,0,1
24528,flowers_124.jpg_0,a,0,0,0,0,1
24529,flowers_124.jpg_0,c,0,0,0,0,1
24530,flowers_124.jpg_0,t,0,0,0,0,1
24531,bedroom_99.jpg_0,y,0,1,0,0,0
24532,bedroom_99.jpg_0,o,0,1,0,0,0
24533,bedroom_99.jpg_0,u,0,1,0,0,0
24534,stage_89.jpg_0,t,0,0,0,0,1
24535,stage_89.jpg_0,r,0,0,0,0,1
24536,stage_89.jpg_0,y,0,0,0,0,1
24537,peacock_62.jpg_0,t,0,0,0,0,1
24538,peacock_62.jpg_0,h,0,0,0,0,1
24539,peacock_62.jpg_0,i,0,0,0,0,1
24540,peacock_62.jpg_0,s,0,0,0,0,1
24541,park_51.jpg_0,t,0,0,0,1,0
24542,park_51.jpg_0,h,0,0,0,1,0
24543,park_51.jpg_0,e,0,0,0,1,0
24544,kerala_14.jpg_0,t,0,0,0,0,1
24545,kerala_14.jpg_0,h,0,0,0,0,1
24546,kerala_14.jpg_0,e,0,0,0,0,1
24547,concert_103.jpg_0,F,0,0,1,0,0
24548,concert_103.jpg_0,O,0,0,1,0,0
24549,concert_103.jpg_0,R,0,0,1,0,0
24550,leather_108.jpg_0,f,0,0,0,0,1
24551,leather_108.jpg_0,i,0,0,0,0,1
24552,leather_108.jpg_0,t,0,0,0,0,1
24553,aquarium_56.jpg_0,w,0,0,1,0,0
24554,aquarium_56.jpg_0,i,0,0,1,0,0
24555,aquarium_56.jpg_0,t,0,0,1,0,0
24556,aquarium_56.jpg_0,h,0,0,1,0,0
24557,silk_12.jpg_0,t,0,0,0,0,1
24558,silk_12.jpg_0,h,0,0,0,0,1
24559,silk_12.jpg_0,e,0,0,0,0,1
24560,hubble_135.jpg_0,t,1,0,0,0,0
24561,hubble_135.jpg_0,h,1,0,0,0,0
24562,hubble_135.jpg_0,e,1,0,0,0,0
24563,cambridge_63.jpg_0,t,0,0,1,0,0
24564,cambridge_63.jpg_0,h,0,0,1,0,0
24565,cambridge_63.jpg_0,i,0,0,1,0,0
24566,cambridge_63.jpg_0,s,0,0,1,0,0
24567,images_141.jpg_0,O,1,0,0,0,0
24568,images_141.jpg_0,w,1,0,0,0,0
24569,images_141.jpg_0,n,1,0,0,0,0
24570,lion_30.jpg_0,E,1,0,0,0,0
24571,lion_30.jpg_0,D,1,0,0,0,0
24572,lion_30.jpg_0,M,1,0,0,0,0
24573,oxford_24.jpg_0,u,0,0,1,0,0
24574,oxford_24.jpg_0,s,0,0,1,0,0
24575,oxford_24.jpg_0,e,0,0,1,0,0
24576,living+room_82.jpg_0,G,0,0,1,0,0
24577,living+room_82.jpg_0,M,0,0,1,0,0
24578,living+room_82.jpg_0,T,0,0,1,0,0
24579,bay+area_64.jpg_0,y,0,0,0,0,1
24580,bay+area_64.jpg_0,o,0,0,0,0,1
24581,bay+area_64.jpg_0,u,0,0,0,0,1
24582,aquarium_92.jpg_0,p,0,0,0,0,1
24583,aquarium_92.jpg_0,r,0,0,0,0,1
24584,aquarium_92.jpg_0,i,0,0,0,0,1
24585,aquarium_92.jpg_0,n,0,0,0,0,1
24586,aquarium_92.jpg_0,t,0,0,0,0,1
24587,aquarium_92.jpg_0,e,0,0,0,0,1
24588,aquarium_92.jpg_0,d,0,0,0,0,1
24589,concert_104.jpg_0,A,0,0,0,1,0
24590,concert_104.jpg_0,I,0,0,0,1,0
24591,concert_104.jpg_0,U,0,0,0,1,0
24592,hill_137.jpg_0,M,0,0,0,1,0
24593,hill_137.jpg_0,e,0,0,0,1,0
24594,hill_137.jpg_0,s,0,0,0,1,0
24595,hill_137.jpg_0,s,0,0,0,1,0
24596,hill_137.jpg_0,a,0,0,0,1,0
24597,hill_137.jpg_0,g,0,0,0,1,0
24598,hill_137.jpg_0,e,0,0,0,1,0
24599,hill_137.jpg_0,-,0,0,0,1,0
24600,hill_137.jpg_0,I,0,0,0,1,0
24601,hill_137.jpg_0,D,0,0,0,1,0
24602,hill_137.jpg_0,:,0,0,0,1,0
24603,kite_72.jpg_0,a,1,0,0,0,0
24604,kite_72.jpg_0,n,1,0,0,0,0
24605,kite_72.jpg_0,d,1,0,0,0,0
24606,war_20.jpg_0,f,0,1,0,0,0
24607,war_20.jpg_0,t,0,1,0,0,0
24608,war_20.jpg_0,p,0,1,0,0,0
24609,peacock_123.jpg_0,b,0,1,0,0,0
24610,peacock_123.jpg_0,a,0,1,0,0,0
24611,peacock_123.jpg_0,c,0,1,0,0,0
24612,peacock_123.jpg_0,k,0,1,0,0,0
24613,silk_117.jpg_0,m,0,0,0,0,1
24614,silk_117.jpg_0,o,0,0,0,0,1
24615,silk_117.jpg_0,r,0,0,0,0,1
24616,silk_117.jpg_0,e,0,0,0,0,1
24617,oxford_91.jpg_0,g,1,0,0,0,0
24618,oxford_91.jpg_0,a,1,0,0,0,0
24619,oxford_91.jpg_0,m,1,0,0,0,0
24620,oxford_91.jpg_0,e,1,0,0,0,0
24621,places_145.jpg_0,t,0,0,0,0,1
24622,places_145.jpg_0,h,0,0,0,0,1
24623,places_145.jpg_0,e,0,0,0,0,1
24624,places_145.jpg_0,y,0,0,0,0,1
24625,zoo_126.jpg_0,a,1,0,0,0,0
24626,zoo_126.jpg_0,r,1,0,0,0,0
24627,zoo_126.jpg_0,e,1,0,0,0,0
24628,swan_60.jpg_0,f,0,1,0,0,0
24629,swan_60.jpg_0,o,0,1,0,0,0
24630,swan_60.jpg_0,r,0,1,0,0,0
24631,fruits_116.jpg_0,w,0,0,0,0,1
24632,fruits_116.jpg_0,h,0,0,0,0,1
24633,fruits_116.jpg_0,i,0,0,0,0,1
24634,fruits_116.jpg_0,c,0,0,0,0,1
24635,fruits_116.jpg_0,h,0,0,0,0,1
24636,crater_92.jpg_0,u,0,0,1,0,0
24637,crater_92.jpg_0,s,0,0,1,0,0
24638,crater_92.jpg_0,a,0,0,1,0,0
24639,swimming_66.jpg_0,f,0,0,1,0,0
24640,swimming_66.jpg_0,o,0,0,1,0,0
24641,swimming_66.jpg_0,r,0,0,1,0,0
24642,zoo_126.jpg_0,s,1,0,0,0,0
24643,zoo_126.jpg_0,k,1,0,0,0,0
24644,zoo_126.jpg_0,y,1,0,0,0,0
24645,delhi_55.jpg_0,t,1,0,0,0,0
24646,delhi_55.jpg_0,h,1,0,0,0,0
24647,delhi_55.jpg_0,e,1,0,0,0,0
24648,bedroom_117.jpg_0,W,0,1,0,0,0
24649,bedroom_117.jpg_0,h,0,1,0,0,0
24650,bedroom_117.jpg_0,y,0,1,0,0,0
24651,asphalt_7.jpg_0,w,0,0,1,0,0
24652,asphalt_7.jpg_0,a,0,0,1,0,0
24653,asphalt_7.jpg_0,s,0,0,1,0,0
24654,hedge_8.jpg_0,l,0,0,1,0,0
24655,hedge_8.jpg_0,u,0,0,1,0,0
24656,hedge_8.jpg_0,t,0,0,1,0,0
24657,night_14.jpg_0,L,0,0,0,0,1
24658,night_14.jpg_0,i,0,0,0,0,1
24659,night_14.jpg_0,n,0,0,0,0,1
24660,night_14.jpg_0,e,0,0,0,0,1
24661,night_14.jpg_0,s,0,0,0,0,1
24662,night_14.jpg_0,:,0,0,0,0,1
24663,city+skyline_66.jpg_0,P,0,0,0,1,0
24664,city+skyline_66.jpg_0,a,0,0,0,1,0
24665,city+skyline_66.jpg_0,t,0,0,0,1,0
24666,city+skyline_66.jpg_0,h,0,0,0,1,0
24667,city+skyline_66.jpg_0,:,0,0,0,1,0
24668,living+room_58.jpg_0,t,0,1,0,0,0
24669,living+room_58.jpg_0,h,0,1,0,0,0
24670,living+room_58.jpg_0,e,0,1,0,0,0
24671,chocolate_49.jpg_0,a,0,0,0,0,1
24672,chocolate_49.jpg_0,l,0,0,0,0,1
24673,chocolate_49.jpg_0,l,0,0,0,0,1
24674,san+diego_43.jpg_0,"""",1,0,0,0,0
24675,san+diego_43.jpg_0,S,1,0,0,0,0
24676,san+diego_43.jpg_0,A,1,0,0,0,0
24677,san+diego_43.jpg_0,S,1,0,0,0,0
24678,swimming_47.jpg_0,"""",0,1,0,0,0
24679,swimming_47.jpg_0,I,0,1,0,0,0
24680,swimming_47.jpg_0,f,0,1,0,0,0
24681,berkeley_55.jpg_0,e,0,1,0,0,0
24682,berkeley_55.jpg_0,l,0,1,0,0,0
24683,berkeley_55.jpg_0,s,0,1,0,0,0
24684,berkeley_55.jpg_0,e,0,1,0,0,0
24685,roti_68.jpg_0,t,0,1,0,0,0
24686,roti_68.jpg_0,h,0,1,0,0,0
24687,roti_68.jpg_0,e,0,1,0,0,0
24688,rajasthan_45.jpg_0,a,0,0,0,0,1
24689,rajasthan_45.jpg_0,n,0,0,0,0,1
24690,rajasthan_45.jpg_0,d,0,0,0,0,1
24691,student_110.jpg_0,C,0,0,1,0,0
24692,student_110.jpg_0,e,0,0,1,0,0
24693,student_110.jpg_0,n,0,0,1,0,0
24694,student_110.jpg_0,t,0,0,1,0,0
24695,student_110.jpg_0,e,0,0,1,0,0
24696,student_110.jpg_0,r,0,0,1,0,0
24697,fruits_71.jpg_0,M,0,0,1,0,0
24698,fruits_71.jpg_0,a,0,0,1,0,0
24699,fruits_71.jpg_0,y,0,0,1,0,0
24700,delhi_44.jpg_0,A,0,0,0,1,0
24701,delhi_44.jpg_0,m,0,0,0,1,0
24702,delhi_44.jpg_0,p,0,0,0,1,0
24703,van+gogh_125.jpg_0,l,0,0,0,0,1
24704,van+gogh_125.jpg_0,e,0,0,0,0,1
24705,van+gogh_125.jpg_0,a,0,0,0,0,1
24706,van+gogh_125.jpg_0,s,0,0,0,0,1
24707,van+gogh_125.jpg_0,t,0,0,0,0,1
24708,net_86.jpg_0,t,0,0,0,1,0
24709,net_86.jpg_0,h,0,0,0,1,0
24710,net_86.jpg_0,e,0,0,0,1,0
24711,photos_62.jpg_0,t,1,0,0,0,0
24712,photos_62.jpg_0,h,1,0,0,0,0
24713,photos_62.jpg_0,e,1,0,0,0,0
24714,lion_25.jpg_0,w,0,1,0,0,0
24715,lion_25.jpg_0,h,0,1,0,0,0
24716,lion_25.jpg_0,a,0,1,0,0,0
24717,lion_25.jpg_0,t,0,1,0,0,0
24718,pottery_31.jpg_0,n,0,1,0,0,0
24719,pottery_31.jpg_0,o,0,1,0,0,0
24720,pottery_31.jpg_0,t,0,1,0,0,0
24721,monuments_32.jpg_0,K,0,0,1,0,0
24722,monuments_32.jpg_0,e,0,0,1,0,0
24723,monuments_32.jpg_0,h,0,0,1,0,0
24724,monuments_32.jpg_0,o,0,0,1,0,0
24725,monuments_32.jpg_0,e,0,0,1,0,0
24726,monuments_32.jpg_0,),0,0,1,0,0
24727,rain_16.jpg_0,n,0,0,0,0,1
24728,rain_16.jpg_0,e,0,0,0,0,1
24729,rain_16.jpg_0,w,0,0,0,0,1
